MES	ID	SCORE_SISTEMA	CTDMESPASIVOULT12MES	INGRESO	CLASIFRIESGO_6	ESTADOCIVIL	TIPO	DEPARTAMENTO	NUMEROHIJOS	INCUMPLIMIENTOEN12	DELTA_BANCOS
201510	24574965	245.07499498	12	4401.14	0	SOL	1	30	4	0	3
201510	24575221	245.7664064	12	4905.48	0	SOL	1	30	0	0	3
201510	24575607	428.71472007	12	3093.75	0	SOL	1	30	0	0	3
201510	24575788	353.85267692	12	4006.24	0	SOL	1	08	0	0	3
201510	24576261	327.7452164	12	3481.03	0	SOL	1	30	-	0	3
201510	24576272	341.48833136	7	4919.76	0	SOL	1	12	2	0	3
201510	24576487	383.00868185	12	4020.99	0	SEP	1	30	1	0	3
201510	24576701	412.34959644	12	4091.91	0	CAS	1	30	0	1	3
201510	24576901		12	3201	0	SOL	1	30	3	0	3
201510	24576918	424.02160618	12	3264.21	0	CAS	1	46	0	0	3
201510	24577112	239.25965846	12	4355.55	0	SOL	1	30	1	1	3
201510	24577299	258.17654612	12	3999.99	0	SOL	1	30	0	0	3
201510	24577505	420.05878037	12	3020.06	0	CBS	1	30	2	0	3
201510	24577549	297.23125841	12	3241.9	0	SOL	1	14	2	0	3
201510	24577551	421.7447213	12	4320.79	0	CAS	1	30	2	0	3
201510	24577589		12	3373.89	0	CAS	1	30	0	0	3
201510	24577707	288.67039541	6	4034.56	0	SOL	1	28	2	0	3
201510	24577741	381.54988938	12	3978.41	0	CAS	1	30	2	0	3
201510	24578035	325.39917739	12	3985.1	0	CON	1	40	3	0	3
201510	24578184	408.76607399	12	3686.74	0	SOL	1	08	1	0	3
201510	24578187	387.8999849	12	4229.8	0	SOL	1	08	0	0	3
201510	24578238	331.24868451	12	4188.82	1	SOL	1	08	1	0	3
201510	24578256	405.13239175	12	4758.36	0	SOL	1	30	0	0	3
201510	24578288	200.87820855	12	4225.96	1	SOL	1	22	0	1	3
201510	24578412	400.20574014	12	4488.77	0	SOL	1	30	2	0	3
201510	24578447		12	3254.34	0	SOL	1	30	2	0	3
201510	24578659	242.91730233	12	3685.46	0	SEP	1	30	1	0	3
201510	24578727	275.17683722	12	3270.35	0	CAS	1	30	0	0	3
201510	24579192	426.98041308	12	3962.4	0	SOL	1	30	2	0	3
201510	24579307	423.20966801	12	3526.8	0	CAS	1	24	0	0	3
201510	24579457	372.78057756	12	3534.17	0	SOL	1	40	0	0	3
201510	24579483	307.08572507	12	3079.67	0	CON	1	12	0	0	3
201510	24579528	311.28011022	12	3639.21	0	SOL	1	16	-	0	3
201510	24579574	301.52819418	12	3137.78	0	CAS	1	08	1	0	3
201510	24579620		12	3359.61	0	SEP	1	30	0	0	3
201510	24579627	306.11429925	12	4356.23	0	SOL	1	30	0	0	3
201510	24579637	342.5645237	12	4140.47	0	SOL	1	26	-	0	3
201510	24579649	366.63326695	12	4600	0	CAS	1	30	1	0	3
201510	24579667	295.24730364	12	4072.84	0	SOL	1	08	0	0	3
201510	24580092	398.81279796	12	4643.59	0	CAS	1	36	-	0	3
201510	24580282	296.29792201	12	3714.37	0	CAS	1	30	1	0	3
201510	24580397	387.22988674	12	3100.44	0	SOL	1	24	-	0	3
201510	24580482	361.60424498	12	3726.21	0	SOL	1	30	1	0	3
201510	24580588	353.4011188	11	4780.84	0	SOL	1	08	0	0	3
201510	24580599	384.40586738	12	3489.82	0	SOL	1	30	2	0	3
201510	24580663	421.64034433	12	4109.13	0	CAS	1	14	1	0	3
201510	24580985	350.82621446	12	4186.67	0	SOL	1	22	0	0	3
201510	24581413	320.97779046	12	4234.72	0	SOL	1	28	0	0	3
201510	24581518	414.359289	12	4442	0	SEP	1	30	0	0	3
201510	24581916	412.30933039	12	3784.13	0	SOL	1	22	2	0	3
201510	24582059	330.83750493	12	3206.96	0	CAS	1	30	4	0	3
201510	24582150	318.03929311	12	3013.83	0	CAS	1	30	1	0	3
201510	24582228	373.6980494	12	4984.95	0	SOL	1	26	0	0	3
201510	24582343	297.78459383	12	3235.66	1	SOL	1	26	0	0	3
201510	24582401	396.74184789	12	3246.19	0	SOL	1	22	1	0	3
201510	24582634	339.94806272	12	4500	0	CAS	1	08	-	0	3
201510	24582731	429.46769631	12	3956.47	0	SOL	1	30	0	0	3
201510	24583013	401.52176625	12	3999.99	0	CAS	1	30	0	0	3
201510	24583137	369.21721352	12	3997.72	0	SOL	1	16	0	0	3
201510	24583235	374.03150828	12	3785.52	0	SOL	1	44	-	0	3
201510	24583264	302.40257483	12	3770.74	0	CAS	1	22	2	0	3
201510	24583469	399.45582998	12	3309.12	0	CAS	1	30	2	0	3
201510	24583536	344.6583067	12	3794.82	0	SOL	1	16	-	1	3
201510	24583608	287.61083705	12	3179.59	3	SOL	1	26	2	0	3
201510	24583755	320.65661134	12	4393.14	1	CAS	1	08	0	0	3
201510	24583796	398.94388947	12	3443.86	0	CAS	1	42	3	0	3
201510	24583823		12	3565.21	0	SOL	1	30	1	0	3
201510	24583827		12	3027.34	0	CAS	1	18	6	0	3
201510	24584016	435.60220582	12	4633.89	0	SOL	1	08	2	0	3
201510	24584098	410.04325153	12	3214.42	0	SOL	1	14	0	0	3
201510	24584314	298.17743602	12	3296.63	0	SOL	1	36	0	0	3
201510	24584382	435.76988186	12	4937.39	0	CAS	1	30	2	0	3
201510	24584472	292.55604371	12	4716.5	0	SOL	1	30	2	0	3
201510	24584545	390.7540199	12	3122.1	0	SOL	1	24	0	0	3
201510	24584628	380.43203138	12	3552.65	0	CAS	1	30	0	0	3
201510	24584659	405.32761115	12	3450.69	0	SOL	1	44	3	0	3
201510	24584663	416.17254473	12	3570.6	0	SOL	1	38	0	0	3
201510	24584789	369.80981041	12	4260.7	0	SOL	1	08	-	0	3
201510	24584950	384.34724613	12	4295.07	0	SOL	1	38	4	0	3
201510	24584965	263.55421559	12	3636.15	0	SOL	1	30	0	1	3
201510	24585048	365.68672048	12	3648.85	0	SOL	1	30	-	0	3
201510	24585457		9	3471.43	0	CAS	1	16	1	0	3
201510	24585552	351.4940626	12	4500	0	SOL	1	30	1	0	3
201510	24585634	362.59520796	12	4792.81	0	SOL	1	30	0	0	3
201510	24585735	325.00530901	12	3582.57	0	SOL	1	30	3	0	3
201510	24585786	314.67080264	12	4406.06	0	SOL	1	30	0	0	3
201510	24585854	417.10165888	12	3866.93	0	SOL	1	22	1	0	3
201510	24585874		12	3620.73	0	SOL	1	12	2	0	3
201510	24585988	379.74493514	12	3595.36	0	SOL	1	24	0	0	3
201510	24586307		12	4399.73	0	SOL	1	08	0	0	3
201510	24586347	383.11689612	12	4466.26	0	CAS	1	30	0	0	3
201510	24586493	316.89422876	12	3207.06	0	SOL	1	12	2	1	3
201510	24586712	321.36060663	12	4993.55	0	SOL	1	40	0	0	3
201510	24587004	340.88141333	12	3738.14	0	SOL	1	08	1	0	3
201510	24587335	417.4231364	12	3151.13	0	SOL	1	30	4	0	3
201510	24587614	406.00893193	12	4075.01	0	CON	1	30	1	0	3
201510	24587973	407.18406399	12	3968.51	0	CAS	1	08	2	0	3
201510	24588550	381.5493966	12	3073.92	0	CAS	1	30	2	0	3
201510	24588560	402.6995884	12	3826.31	0	SOL	1	08	0	0	3
201510	24588630	447.84014519	12	4181.58	0	CAS	1	24	1	0	3
201510	24588639	360.98936823	12	4877.34	0	CAS	1	08	2	0	3
201510	24588646	407.68493664	12	3764.52	0	SOL	1	30	0	0	3
201510	24588686	397.15794455	12	4325.71	0	SOL	1	30	3	0	3
201510	24588744	312.49679481	12	3742.64	0	SEP	1	08	0	0	3
201510	24588803	323.57338133	3	4914.5	0	SEP	1	30	0	0	3
201510	24588826	236.05876617	11	3079.91	0	CAS	1	36	-	1	3
201510	24589210	274.27546614	12	3890.16	0	CON	1	04	1	1	3
201510	24589545	356.92207072	4	3856.5	0	CAS	1	30	0	0	3
201510	24589915	358.50770506	12	4062.03	0	SOL	1	04	0	0	3
201510	24589960	210.0396653	12	4703.09	0	SOL	1	30	3	0	3
201510	24590079	432.1304973	12	3909.45	0	SOL	1	12	0	0	3
201510	24590157	344.30216383	12	4106.42	0	SEP	1	30	0	0	3
201510	24590239	286.79746119	12	4991.97	0	CAS	1	44	3	0	3
201510	24590282	330.51803332	12	4205.18	1	CAS	1	30	0	0	3
201510	24590467	322.40256926	12	3333.36	0	CBS	1	30	1	0	3
201510	24590624	330.67664315	12	3134.42	0	SOL	1	38	0	0	3
201510	24590828	320.87293929	12	3030.72	0	CAS	1	30	2	0	3
201510	24590981	276.06579184	0	3405.33	0	CON	1	16	0	0	3
201510	24591042	348.31955003	12	3351.29	0	SOL	1	30	0	0	3
201510	24591308		12	3081.47	0	SOL	1	30	-	0	3
201510	24591529	403.27842331	12	3385.21	0	SEP	1	24	2	0	3
201510	24591548	349.98031051	9	3974.02	0	SOL	1	30	0	0	3
201510	24591565	387.77296471	12	4854.38	0	SOL	1	30	0	0	3
201510	24591586	287.00727853	12	4432.15	0	SOL	1	30	0	0	3
201510	24591708	196.29279896	12	3197.76	1	SOL	1	08	-	0	3
201510	24591886	419.39986526	12	4967.43	0	CAS	1	30	1	0	3
201510	24591962	244.49163571	12	3728.01	0	CAS	1	14	1	1	3
201510	24592066	264.67537254	12	4929.68	0	SOL	1	14	-	0	3
201510	24592179	277.70498723	12	3771.62	0	CAS	1	22	2	0	3
201510	24592338	305.82553921	12	4386.94	0	CAS	1	26	1	0	3
201510	24592374	255.42709877	12	4138.08	0	SOL	1	30	-	0	3
201510	24592631	262.45264708	12	4918.94	0	SOL	1	26	0	0	3
201510	24593634	300.36698755	12	4929.68	0	CAS	1	14	0	0	3
201510	24593954	247.90719177	12	4140	0	CAS	1	24	0	1	3
201510	24594450	409.78841412	12	3277.6	0	SOL	1	30	0	0	3
201510	24595218	416.93305163	12	3444.42	0	SOL	1	08	-	0	3
201510	24595420	279.37486639	12	3774.99	0	SOL	1	14	1	0	3
201510	24596207	391.60252491	12	4058.91	0	SOL	1	08	1	0	3
201510	24596340	405.16018842	12	4251.76	0	CAS	1	24	0	0	3
201510	24596382	366.7989032	12	3077.35	0	SOL	1	30	-	0	3
201510	24596943	432.90881533	10	3359.35	0	SOL	1	30	-	0	3
201510	24597194	263.62922475	1	3649.05	0	SOL	1	42	-	0	3
201510	24597231	397.31384671	12	3466.15	0	SOL	1	12	1	0	3
201510	24597813	298.89891061	12	3349.78	0	SOL	1	32	1	0	3
201510	24597969	356.97166461	7	3742.64	2	CAS	1	46	0	0	3
201510	24597974	311.32351781	12	4901.67	0	SOL	1	30	0	0	3
201510	24598265	360.46526366	12	3858.08	0	SOL	1	24	0	0	3
201510	24598824	426.78586166	12	4417.01	0	CAS	1	30	0	0	3
201510	24598915	301.80059029	12	4682.28	0	SOL	1	26	-	0	3
201510	24599332	277.75048422	12	4369.62	0	SOL	1	08	1	0	3
201510	24599442	391.52974011	12	3093.38	0	CAS	1	26	0	0	3
201510	24599449	411.57646887	12	3074.25	0	SOL	1	30	1	0	3
201510	24599600	364.89324289	9	3513.96	0	CAS	1	08	1	0	3
201510	24599754	320.31679579	12	3303.19	0	SOL	1	30	-	0	3
201510	24599877	398.98529434	12	3701.48	0	SOL	1	16	0	0	3
201510	24600145	355.14662871	12	3806.1	0	SOL	1	26	1	0	3
201510	24600481	431.03192725	12	4065.17	0	SOL	1	26	1	0	3
201510	24600629	359.99377152	12	3498.95	0	CAS	1	14	0	0	3
201510	24601172	303.75666227	12	3682	0	SOL	1	30	-	1	3
201510	24601319	406.10706505	12	3166.13	0	CAS	1	12	0	0	3
201510	24601411	459.29990881	12	3599.67	0	CAS	1	30	2	0	3
201510	24601458		8	4705.79	0	SOL	1	30	-	1	3
201510	24602364	357.68596626	12	3743.01	0	SOL	1	30	0	0	3
201510	24602464	424.96886025	12	3279.83	0	CAS	1	22	0	0	3
201510	24602785	328.47484355	12	4682.28	0	SOL	1	30	0	0	3
201510	24603152	361.75493196	12	3734.28	0	CAS	1	12	2	0	3
201510	24603184	406.89945614	12	4697.35	0	SOL	1	08	2	0	3
201510	24603206	409.59470498	12	4657.39	0	SOL	1	04	0	0	3
201510	24603209	323.74205728	12	3540.96	0	CAS	1	30	2	0	3
201510	24603221	310.38695279	12	4325.53	0	SOL	1	26	0	0	3
201510	24604116	357.07570873	12	3124.42	0	SOL	1	26	1	0	3
201510	24604218	438.41298839	12	4438.92	0	CAS	1	26	3	0	3
201510	24604224	307.57839755	12	3080.55	1	CAS	1	30	2	0	3
201510	24604310	353.59964965	4	4698.6	0	SOL	1	04	0	0	3
201510	24604466	393.96941205	12	3140.75	0	SOL	1	22	0	0	3
201510	24604486	444.37234577	12	4500	0	SOL	1	30	0	0	3
201510	24604669	434.63110231	12	4109.33	0	CAS	1	22	3	0	3
201510	24604689	347.33917292	12	4708.49	0	CAS	1	30	1	0	3
201510	24604727	371.48126053	9	3190.9	0	SOL	1	30	0	0	3
201510	24604748	353.67303148	12	4888.53	0	SOL	1	30	0	0	3
201510	24604903	254.17723701	12	4722.34	0	SOL	1	12	0	1	3
201510	24605054	289.75194504	6	3386.55	0	SOL	1	30	1	0	3
201510	24605109		12	3680.62	0	CAS	1	26	2	1	3
201510	24605189	380.35362835	12	4812.48	0	SOL	1	36	1	0	3
201510	24605304	279.99968336	12	4246.46	0	CAS	1	26	-	1	3
201510	24605535		12	4309.91	0	CAS	1	24	1	0	3
201510	24606094	438.01889681	12	4968.27	0	CAS	1	30	0	0	3
201510	24606259	411.05356745	12	3471.82	0	SOL	1	30	0	0	3
201510	24606377	206.8427571	12	4503.22	1	CAS	1	08	-	1	3
201510	24606499	391.86373193	12	3044.2	0	CAS	1	30	4	0	3
201510	24607198	344.65809541	12	3246.43	0	SOL	1	30	0	0	3
201510	24607315	418.1536909	12	4037.12	0	SOL	1	36	0	0	3
201510	24607528	218.99661048	12	4305.27	0	SOL	1	36	0	0	3
201510	24607603	303.32948838	12	3359.35	0	SOL	1	04	-	0	3
201510	24607635	411.23276824	12	3516.79	0	SOL	1	30	0	0	3
201510	24607751	329.60451339	12	4434.59	1	CAS	1	30	1	0	3
201510	24607871	261.0476059	12	3146.83	0	SOL	1	30	1	0	3
201510	24607884	398.2674032	12	3000	0	SOL	1	30	0	0	3
201510	24607902	286.64311569	12	4880.31	0	SOL	1	30	0	0	3
201510	24608360	347.8019804	12	4285.75	1	SOL	1	30	0	0	3
201510	24608417	351.31147924	12	4575	0	SOL	1	14	0	0	3
201510	24608511	292.03297229	12	4200	0	SOL	1	30	0	0	3
201510	24609125	241.13667725	12	3382.27	1	CAS	1	26	1	0	3
201510	24609430	357.55223624	9	4907.58	0	SOL	1	26	-	0	3
201510	24609456	375.28775967	12	4432.75	0	SOL	1	26	0	0	3
201510	24609891	432.52405236	12	4665.62	0	SOL	1	30	0	0	3
201510	24610077	303.74270211	12	3068.99	1	CAS	1	22	2	0	3
201510	24610116	274.27546614	12	3890.16	0	CON	1	04	1	0	3
201510	24610140	368.38395024	12	3100.34	0	CAS	1	22	2	0	3
201510	24610209	378.7131242	12	3996.64	0	CAS	1	30	0	0	3
201510	24610225	403.50553078	12	4871.65	0	SOL	1	30	0	0	3
201510	24610260	248.6557517	5	3974.02	0	SOL	1	30		0	3
201510	24610429	427.94936493	12	4468.45	0	CAS	1	08	1	0	3
201510	24610682	420.05878037	12	3879.82	0	CAS	1	16	0	0	3
201510	24610968	210.67266815	12	3352.7	0	CAS	1	30	0	0	3
201510	24611290	306.85258294	12	3889.06	0	SOL	1	30	-	0	3
201510	24611420	281.09479269	12	3659.73	1	CAS	1	26	0	0	3
201510	24611435	371.41912619	5	4907.58	0	SOL	1	24	3	0	3
201510	24611445	372.0432525	12	3556.46	0	SOL	1	08	0	0	3
201510	24611611	349.97886575	12	4089.91	0	CAS	1	30	0	0	3
201510	24611622	358.14183343	12	4064.85	0	SOL	1	10	-	0	3
201510	24611624	313.54841981	12	3588.1	0	SOL	1	30	-	0	3
201510	24611659	309.67225741	12	3420.17	0	SOL	1	30	-	0	3
201510	24611664	323.01974467	12	3105.5	0	CAS	1	30	0	0	3
201510	24611725	388.62258498	12	4511.69	0	SEP	1	32	-	0	3
201510	24611978	349.01050799	12	3673.86	0	SOL	1	08	-	0	3
201510	24612164	358.08340568	12	3085.87	0	SOL	1	30	0	0	3
201510	24612183	355.05341785	12	4555.7	0	SOL	1	30	0	0	3
201510	24612416	204.17049753	12	3639.21	3	SOL	1	30	-	0	3
201510	24612468	354.95996945	12	3093.39	0	SOL	1	38	1	0	3
201510	24612831	343.41383356	12	4152.84	0	CAS	1	26	2	0	3
201510	24613043	413.36674674	12	3083.77	0	CAS	1	30	2	0	3
201510	24613137		12	3977.4	0	CAS	1	36	1	0	3
201510	24613193	398.59462491	12	3801.93	0	CAS	1	30	1	0	3
201510	24613275	327.15625563	12	4681.7	1	CAS	1	30	1	0	3
201510	24613710	382.4604227	12	4162.94	0	CAS	1	14	0	0	3
201510	24614151	397.90945987	12	3753.94	0	SOL	1	30	0	0	3
201510	24614261	367.06141511	12	3124.91	0	SOL	1	36	1	0	3
201510	24614474	374.28291001	12	3493.77	0	SOL	1	30	0	0	3
201510	24614556	361.81363495	12	4045.2	0	CAS	1	12	0	0	3
201510	24614804	423.13058416	12	3331.83	0	CAS	1	26	2	0	3
201510	24614834		12	4308.94	0	CAS	1	30	2	0	3
201510	24614908	274.02255385	12	4991.97	0	SOL	1	14	-	0	3
201510	24615103	395.04579337	12	4886.87	0	SEP	1	30	1	0	3
201510	24615408	225.37473942	11	4000	0	CAS	1	30	-	0	3
201510	24615462		12	3675.87	0	SOL	1	16	0	0	3
201510	24615732	341.82041769	12	4110.22	0	CAS	1	40	0	0	3
201510	24615847	228.45906047	12	3237.17	0	SOL	1	30	0	0	3
201510	24615868	339.67608156	12	4000	0	CBS	1	30	0	0	3
201510	24616101	282.8898727	12	3496.53	1	SOL	1	30	-	0	3
201510	24616553	275.79848157	12	3361.58	0	SOL	1	16	0	1	3
201510	24616618	300.70258778	12	3875.01	0	CAS	1	30	1	0	3
201510	24616644	346.5747266	12	4210.35	0	CAS	1	42	-	0	3
201510	24616707	283.38275547	11	4444.91	0	SOL	1	46	-	0	3
201510	24617600	329.84763774	12	3514.27	0	CAS	1	08	3	0	3
201510	24617696	200.96453986	12	4270.01	2	SOL	1	30	0	0	3
201510	24617896	382.87475351	12	3900.07	0	SOL	1	46	0	0	3
201510	24618167	383.95003765	12	3869.54	0	CAS	1	12	0	0	3
201510	24618217	342.87227921	12	4305.97	0	SOL	1	08	-	0	3
201510	24618248	273.33546588	12	4111.58	1	CAS	1	30	2	0	3
201510	24618337	422.04668902	12	3653.32	0	SOL	1	30	3	0	3
201510	24618342	308.94076762	12	4116.1	0	CAS	1	22	2	1	3
201510	24618426		4	4374.14	0	SOL	1	32	0	0	3
201510	24618598	435.56734826	12	4806.94	0	SOL	1	22	0	0	3
201510	24618615	418.24681999	12	3093.93	0	SOL	1	30	1	0	3
201510	24618689	289.42131505	12	3344.62	0	SOL	1	40	0	0	3
201510	24619073	341.0008546	12	3206.83	0	SOL	1	22	0	0	3
201510	24619953	285.44856528	12	4165.08	0	CAS	1	30	0	0	3
201510	24620172	388.65459233	12	3235.66	0	SOL	1	26	0	0	3
201510	24620327	391.92235275	12	4019.16	0	SOL	1	24	0	0	3
201510	24620432	339.40203661	12	3046.46	0	SOL	1	08	1	0	3
201510	24620510		12	4206.66	0	SOL	1	30	4	0	3
201510	24620557	383.78014306	12	4000	0	SOL	1	08	1	0	3
201510	24620566	399.15614969	12	4219.24	0	SOL	1	08	0	0	3
201510	24620672	367.00336777	12	3067.3	0	SOL	1	08	2	0	3
201510	24620755	352.85930834	12	3743.16	0	SOL	1	42	0	0	3
201510	24620913	425.2424873	12	3443.33	0	SOL	1	08	2	0	3
201510	24620951	211.26025424	12	3793.54	4	SOL	1	08	0	0	3
201510	24621122	422.71913381	12	4933.2	0	SOL	1	30	0	0	3
201510	24621294	365.85057192	12	3373.78	0	SOL	1	30	2	0	3
201510	24621403	340.16592425	12	4037.35	0	CAS	1	30	1	0	3
201510	24621411	193.01879788	12	4995	1	SOL	1	04	-	1	3
201510	24621526		4	3425.97	0	CAS	1	30		0	3
201510	24621671	397.9782652	12	3147.43	0	SOL	1	08	1	0	3
201510	24621722		12	3011.04	0	SOL	1	08	0	0	3
201510	24621805	394.56071499	12	3477.05	0	SOL	1	30	0	0	3
201510	24622342	314.73840686	12	4710.98	3	CAS	1	30	0	0	3
201510	24622608	367.82434714	12	4565.31	0	CAS	1	16	0	0	3
201510	24622669	374.99897883	12	3845.93	0	CAS	1	30	2	0	3
201510	24622875	237.52338584	12	3921.31	0	SOL	1	08	0	0	3
201510	24622907	412.41814943	12	3686.36	0	CAS	1	16	1	0	3
201510	24622948	348.40633424	12	3176.91	1	SOL	1	38	0	0	3
201510	24622949	247.40257895	12	3371.51	0	CAS	1	36	1	0	3
201510	24622980	425.7340661	12	4108.9	0	CAS	1	30	1	0	3
201510	24622985	413.69438355	12	4996.5	0	SOL	1	16	3	0	3
201510	24623081	246.05497164	12	3999.99	0	SOL	1	08	1	1	3
201510	24623681	373.53673203	12	4756.58	0	SOL	1	30	-	0	3
201510	24624124	428.96066029	12	3116.5	0	SOL	1	30	0	0	3
201510	24624410		12	3157.05	0	SOL	1	40	2	0	3
201510	24624549	233.22178729	9	3297.15	1	CAS	1	04	3	0	3
201510	24624690	443.80895492	12	3822.31	0	SOL	1	08	1	0	3
201510	24624766	374.74891289	7	3386.69	0	SOL	1	12	0	0	3
201510	24625011	396.75398475	12	3480	0	SOL	1	30	0	0	3
201510	24625299	341.04511904	12	4253.62	0	CAS	1	28	0	0	3
201510	24625378	434.36800836	12	4079.63	0	CAS	1	30	0	0	3
201510	24625534	222.67610001	12	3850.59	0	SOL	1	30	2	1	3
201510	24625655	413.53448694	12	3017.19	0	CAS	1	42	3	0	3
201510	24626018	399.02692831	12	3889.06	0	CAS	1	30	0	0	3
201510	24626603	360.53078691	12	3082.83	0	CAS	1	08	1	0	3
201510	24627257	285.61315408	12	4923.67	4	SOL	1	30	0	0	3
201510	24627515	399.81991733	12	3955.03	0	SOL	1	30	1	0	3
201510	24627703	291.92108992	12	4776.62	0	SOL	1	46	2	0	3
201510	24627785	365.53590129	12	4079.87	0	SOL	1	08	2	0	3
201510	24627926	428.5937444	12	4261.13	0	SOL	1	30	0	0	3
201510	24628392	292.13860364	12	4081.13	2	CAS	1	30	0	0	3
201510	24628443	277.67116775	12	4471.15	0	SOL	1	08	-	0	3
201510	24628501	286.12316743	12	4454.36	0	SOL	1	40	-	1	3
201510	24628756	378.93871196	12	4912.37	0	CAS	1	30	2	0	3
201510	24628855	403.21448167	12	4716.61	0	SOL	1	30	0	0	3
201510	24628886	272.27219629	12	3357.46	0	CAS	1	22	-	0	3
201510	24629162	300.99257143	12	4351.68	0	SOL	1	30	0	0	3
201510	24629255	388.38607626	12	4248.26	0	SOL	1	26	1	0	3
201510	24629278	256.37948761	12	4553.3	0	CAS	1	22	0	0	3
201510	24629450	485.04081886	12	3874.14	0	SOL	1	30	0	0	3
201510	24629804	318.36681337	12	3740.5	0	SOL	1	08	0	0	3
201510	24629846	440.92846866	12	3636.05	0	SOL	1	12	2	0	3
201510	24629869	258.63656797	12	3020.37	0	SOL	1	30	0	0	3
201510	24629908	382.086503	12	3939.18	0	SOL	1	30	0	0	3
201510	24629930	333.95330944	12	3926.73	0	SOL	1	30	1	0	3
201510	24630804	364.82076212	12	4243.43	0	CAS	1	24	2	0	3
201510	24630926	401.32172728	12	3149.89	0	SOL	1	30	0	0	3
201510	24630940	356.93722787	11	3583.97	0	SOL	1	30	3	0	3
201510	24631070	325.62283232	12	3921.91	1	SOL	1	26	1	0	3
201510	24631419	313.28129364	12	3380.09	0	SOL	1	30	-	0	3
201510	24631895	242.01050809	12	3500.01	0	SOL	1	30	0	0	3
201510	24632493	424.93581098	12	3186.29	0	SOL	1	30	0	0	3
201510	24632701	404.31450102	12	4048.92	0	CAS	1	30	0	0	3
201510	24632702		12	3575.01	0	SOL	1	12	-	0	3
201510	24633060	333.50348775	12	3047.54	0	SOL	1	24	1	0	3
201510	24633409	348.64728878	12	4995.33	0	CAS	1	30	1	0	3
201510	24634008		12	4052.67	0	SOL	1	30	0	0	3
201510	24634202	287.85063383	12	3059.74	0	SOL	1	28	0	1	3
201510	24635379	323.08738151	12	3845.01	0	SOL	1	30	0	0	3
201510	24635400		12	4937.09	4	SOL	1	08	-	0	3
201510	24635470	357.09666765	12	4415.43	0	SOL	1	04	1	0	3
201510	24635587	321.48477528	12	3839.38	0	SOL	1	08	0	1	3
201510	24635600		12	3575.01	0	CON	1	08	3	0	3
201510	24635751	359.42727525	12	3601.46	0	CAS	1	30	2	0	3
201510	24635846		12	3932.16	0	SOL	1	08	4	1	3
201510	24635902	398.7809932	12	3390.87	0	SOL	1	08	0	0	3
201510	24636085	316.85141257	12	4787.06	0	SOL	1	08	0	0	3
201510	24636176	385.10687309	12	4485.37	0	CAS	1	10	2	1	3
201510	24636502		12	4346.11	4	SOL	1	28	0	0	3
201510	24636515	367.67950748	10	3656.6	0	SOL	1	12	-	1	3
201510	24636774		12	4476.75	0	SOL	1	30	0	0	3
201510	24637107		12	4312.83	0	SOL	1	30	2	0	3
201510	24637131	406.37003586	12	4828.9	0	SOL	1	14	2	0	3
201510	24637138	368.85577185	12	4246.46	0	SOL	1	44	-	0	3
201510	24637311	280.65866345	12	4895.81	0	SOL	1	08	-	0	3
201510	24637589	273.83252788	12	3235.66	0	SOL	1	16	-	0	3
201510	24637678	369.81388104	12	3623.06	0	SEP	1	30	0	0	3
201510	24637718	252.62524947	8	3185.22	0	SOL	1	30	0	1	3
201510	24637719	409.72930141	12	3236.8	0	CAS	1	30	0	0	3
201510	24637861	442.14318725	12	3086.76	0	CAS	1	38	1	0	3
201510	24638032	272.68455834	12	4030.86	0	SOL	1	40	0	0	3
201510	24638131	349.81462725	12	3089.73	0	SOL	1	30	0	0	3
201510	24638146	324.90536514	12	4458.94	0	SOL	1	30	0	0	3
201510	24638381	373.66415594	12	3639.21	0	SOL	1	30	-	1	3
201510	24638521	212.12416889	12	4374.53	2	CAS	1	30	1	0	3
201510	24638936	346.13471967	11	4008.46	0	SEP	1	30	0	0	3
201510	24638971	331.88418884	12	3639.21	0	SOL	1	22	-	0	3
201510	24639165	321.63124859	12	3433.4	1	SOL	1	08	-	0	3
201510	24639736	352.77056481	12	4070.45	0	CAS	1	30	2	0	3
201510	24639900	220.1529651	12	4692.72	0	SOL	1	30	0	0	3
201510	24640226	324.14203786	12	3676.35	0	SOL	1	04	0	0	3
201510	24640448	424.95894725	12	3477.57	0	SOL	1	08	3	1	3
201510	24640576	429.26159961	12	3009.23	0	CAS	1	30	0	0	3
201510	24640705	326.42478928	12	4286.54	1	CBS	1	30	0	0	3
201510	24641111		12	3533.72	0	CAS	1	08	0	0	3
201510	24641307	356.29698458	12	4575	0	CAS	1	30	1	0	3
201510	24641349	347.1396015	12	4074.99	0	CAS	1	30	2	0	3
201510	24641919	259.06684315	12	4377.54	0	SOL	1	32	0	0	3
201510	24642103	302.52551593	12	4177.88	0	CAS	1	16	1	0	3
201510	24642248	271.13458567	12	3500	0	SEP	1	30	1	0	3
201510	24642710	322.25254189	12	4444.91	0	SOL	1	46	-	0	3
201510	24642823		12	3990.11	0	SOL	1	16	0	0	3
201510	24643198	337.26730397	12	3145.31	1	SOL	1	14	0	0	3
201510	24643304	329.81548163	12	3935.16	1	SOL	1	30	0	0	3
201510	24643418	421.47606498	12	3817.85	0	SOL	1	30	0	0	3
201510	24643842	267.62694561	12	4756.58	0	SOL	1	30	0	0	3
201510	24643939	337.67875812	12	4444.91	0	SOL	1	46	0	0	3
201510	24644501	366.72083208	12	3246.22	0	SOL	1	16	1	0	3
