MES,ID,SCORE_SISTEMA,CTDMESPASIVOULT12MES,INGRESO,CLASIFRIESGO_6,ESTADOCIVIL,TIPO,DEPARTAMENTO,NUMEROHIJOS,INCUMPLIMIENTOEN12,DELTA_BANCOS
201510,809,320.9777905,12,4234.72,0,SOL,1,28,0,0,3
201510,810,414.359289,12,4442,0,SEP,1,30,0,0,3
201510,811,412.3093304,12,3784.13,0,SOL,1,22,2,0,3
201510,812,330.8375049,12,3206.96,0,CAS,1,30,4,0,3
201510,813,318.0392931,12,3013.83,0,CAS,1,30,1,0,3
201510,814,373.6980494,12,4984.95,0,SOL,1,26,0,0,3
201510,815,297.7845938,12,3235.66,1,SOL,1,26,0,0,3
201510,816,396.7418479,12,3246.19,0,SOL,1,22,1,0,3
201510,817,339.9480627,12,4500,0,CAS,1,8,-,0,3
201510,818,429.4676963,12,3956.47,0,SOL,1,30,0,0,3
201510,819,401.5217663,12,3999.99,0,CAS,1,30,0,0,3
201510,820,369.2172135,12,3997.72,0,SOL,1,16,0,0,3
201510,821,374.0315083,12,3785.52,0,SOL,1,44,-,0,3
201510,822,302.4025748,12,3770.74,0,CAS,1,22,2,0,3
201510,823,399.45583,12,3309.12,0,CAS,1,30,2,0,3
201510,824,344.6583067,12,3794.82,0,SOL,1,16,-,1,3
201510,825,287.6108371,12,3179.59,3,SOL,1,26,2,0,3
201510,826,320.6566113,12,4393.14,1,CAS,1,8,0,0,3
201510,827,398.9438895,12,3443.86,0,CAS,1,42,3,0,3
201510,828,,12,3565.21,0,SOL,1,30,1,0,3
201510,829,,12,3027.34,0,CAS,1,18,6,0,3
201510,830,435.6022058,12,4633.89,0,SOL,1,8,2,0,3
201510,831,410.0432515,12,3214.42,0,SOL,1,14,0,0,3
201510,832,298.177436,12,3296.63,0,SOL,1,36,0,0,3
201510,833,435.7698819,12,4937.39,0,CAS,1,30,2,0,3
201510,834,292.5560437,12,4716.5,0,SOL,1,30,2,0,3
201510,835,390.7540199,12,3122.1,0,SOL,1,24,0,0,3
201510,836,380.4320314,12,3552.65,0,CAS,1,30,0,0,3
201510,837,405.3276112,12,3450.69,0,SOL,1,44,3,0,3
201510,838,416.1725447,12,3570.6,0,SOL,1,38,0,0,3
201510,839,369.8098104,12,4260.7,0,SOL,1,8,-,0,3
201510,840,384.3472461,12,4295.07,0,SOL,1,38,4,0,3
201510,841,263.5542156,12,3636.15,0,SOL,1,30,0,1,3
201510,842,365.6867205,12,3648.85,0,SOL,1,30,-,0,3
201510,843,,9,3471.43,0,CAS,1,16,1,0,3
201510,844,351.4940626,12,4500,0,SOL,1,30,1,0,3
201510,845,362.595208,12,4792.81,0,SOL,1,30,0,0,3
201510,846,325.005309,12,3582.57,0,SOL,1,30,3,0,3
201510,847,314.6708026,12,4406.06,0,SOL,1,30,0,0,3
201510,848,417.1016589,12,3866.93,0,SOL,1,22,1,0,3
201510,849,,12,3620.73,0,SOL,1,12,2,0,3
201510,850,379.7449351,12,3595.36,0,SOL,1,24,0,0,3
201510,851,,12,4399.73,0,SOL,1,8,0,0,3
201510,852,383.1168961,12,4466.26,0,CAS,1,30,0,0,3
201510,853,316.8942288,12,3207.06,0,SOL,1,12,2,1,3
201510,854,321.3606066,12,4993.55,0,SOL,1,40,0,0,3
201510,855,340.8814133,12,3738.14,0,SOL,1,8,1,0,3
201510,856,417.4231364,12,3151.13,0,SOL,1,30,4,0,3
201510,857,406.0089319,12,4075.01,0,CON,1,30,1,0,3
201510,858,407.184064,12,3968.51,0,CAS,1,8,2,0,3
201510,859,381.5493966,12,3073.92,0,CAS,1,30,2,0,3
201510,860,402.6995884,12,3826.31,0,SOL,1,8,0,0,3
201510,861,447.8401452,12,4181.58,0,CAS,1,24,1,0,3
201510,862,360.9893682,12,4877.34,0,CAS,1,8,2,0,3
201510,863,407.6849366,12,3764.52,0,SOL,1,30,0,0,3
201510,864,397.1579446,12,4325.71,0,SOL,1,30,3,0,3
201510,865,312.4967948,12,3742.64,0,SEP,1,8,0,0,3
201510,866,323.5733813,3,4914.5,0,SEP,1,30,0,0,3
201510,867,236.0587662,11,3079.91,0,CAS,1,36,-,1,3
201510,868,274.2754661,12,3890.16,0,CON,1,4,1,1,3
201510,869,356.9220707,4,3856.5,0,CAS,1,30,0,0,3
201510,870,358.5077051,12,4062.03,0,SOL,1,4,0,0,3
201510,871,210.0396653,12,4703.09,0,SOL,1,30,3,0,3
201510,872,432.1304973,12,3909.45,0,SOL,1,12,0,0,3
201510,873,344.3021638,12,4106.42,0,SEP,1,30,0,0,3
201510,874,286.7974612,12,4991.97,0,CAS,1,44,3,0,3
201510,875,330.5180333,12,4205.18,1,CAS,1,30,0,0,3
201510,876,322.4025693,12,3333.36,0,CBS,1,30,1,0,3
201510,877,330.6766432,12,3134.42,0,SOL,1,38,0,0,3
201510,878,320.8729393,12,3030.72,0,CAS,1,30,2,0,3
201510,879,276.0657918,0,3405.33,0,CON,1,16,0,0,3
201510,880,348.31955,12,3351.29,0,SOL,1,30,0,0,3
201510,881,,12,3081.47,0,SOL,1,30,-,0,3
201510,882,403.2784233,12,3385.21,0,SEP,1,24,2,0,3
201510,883,349.9803105,9,3974.02,0,SOL,1,30,0,0,3
201510,884,387.7729647,12,4854.38,0,SOL,1,30,0,0,3
201510,885,287.0072785,12,4432.15,0,SOL,1,30,0,0,3
201510,886,196.292799,12,3197.76,1,SOL,1,8,-,0,3
201510,887,419.3998653,12,4967.43,0,CAS,1,30,1,0,3
201510,888,244.4916357,12,3728.01,0,CAS,1,14,1,1,3
201510,889,264.6753725,12,4929.68,0,SOL,1,14,-,0,3
201510,890,277.7049872,12,3771.62,0,CAS,1,22,2,0,3
201510,891,305.8255392,12,4386.94,0,CAS,1,26,1,0,3
201510,892,255.4270988,12,4138.08,0,SOL,1,30,-,0,3
201510,893,262.4526471,12,4918.94,0,SOL,1,26,0,0,3
201510,894,300.3669876,12,4929.68,0,CAS,1,14,0,0,3
201510,895,247.9071918,12,4140,0,CAS,1,24,0,1,3
201510,896,409.7884141,12,3277.6,0,SOL,1,30,0,0,3
201510,897,416.9330516,12,3444.42,0,SOL,1,8,-,0,3
201510,898,279.3748664,12,3774.99,0,SOL,1,14,1,0,3
201510,899,391.6025249,12,4058.91,0,SOL,1,8,1,0,3
201510,900,405.1601884,12,4251.76,0,CAS,1,24,0,0,3
201510,901,366.7989032,12,3077.35,0,SOL,1,30,-,0,3
201510,902,432.9088153,10,3359.35,0,SOL,1,30,-,0,3
201510,903,263.6292248,1,3649.05,0,SOL,1,42,-,0,3
201510,904,397.3138467,12,3466.15,0,SOL,1,12,1,0,3
201510,905,298.8989106,12,3349.78,0,SOL,1,32,1,0,3
201510,906,356.9716646,7,3742.64,2,CAS,1,46,0,0,3
201510,907,311.3235178,12,4901.67,0,SOL,1,30,0,0,3
201510,908,360.4652637,12,3858.08,0,SOL,1,24,0,0,3
201510,909,426.7858617,12,4417.01,0,CAS,1,30,0,0,3
201510,910,301.8005903,12,4682.28,0,SOL,1,26,-,0,3
201510,911,277.7504842,12,4369.62,0,SOL,1,8,1,0,3
201510,912,391.5297401,12,3093.38,0,CAS,1,26,0,0,3
201510,913,411.5764689,12,3074.25,0,SOL,1,30,1,0,3
201510,914,364.8932429,9,3513.96,0,CAS,1,8,1,0,3
201510,915,320.3167958,12,3303.19,0,SOL,1,30,-,0,3
201510,916,398.9852943,12,3701.48,0,SOL,1,16,0,0,3
201510,917,355.1466287,12,3806.1,0,SOL,1,26,1,0,3
201510,918,431.0319273,12,4065.17,0,SOL,1,26,1,0,3
201510,919,359.9937715,12,3498.95,0,CAS,1,14,0,0,3
201510,920,303.7566623,12,3682,0,SOL,1,30,-,1,3
201510,921,406.1070651,12,3166.13,0,CAS,1,12,0,0,3
201510,922,459.2999088,12,3599.67,0,CAS,1,30,2,0,3
201510,923,,8,4705.79,0,SOL,1,30,-,1,3
201510,924,357.6859663,12,3743.01,0,SOL,1,30,0,0,3
201510,925,424.9688603,12,3279.83,0,CAS,1,22,0,0,3
201510,926,328.4748436,12,4682.28,0,SOL,1,30,0,0,3
201510,927,361.754932,12,3734.28,0,CAS,1,12,2,0,3
201510,928,406.8994561,12,4697.35,0,SOL,1,8,2,0,3
201510,929,409.594705,12,4657.39,0,SOL,1,4,0,0,3
201510,930,323.7420573,12,3540.96,0,CAS,1,30,2,0,3
201510,931,310.3869528,12,4325.53,0,SOL,1,26,0,0,3
201510,932,357.0757087,12,3124.42,0,SOL,1,26,1,0,3
201510,933,438.4129884,12,4438.92,0,CAS,1,26,3,0,3
201510,934,307.5783976,12,3080.55,1,CAS,1,30,2,0,3
201510,935,353.5996497,4,4698.6,0,SOL,1,4,0,0,3
201510,936,393.9694121,12,3140.75,0,SOL,1,22,0,0,3
201510,937,444.3723458,12,4500,0,SOL,1,30,0,0,3
201510,938,434.6311023,12,4109.33,0,CAS,1,22,3,0,3
201510,939,347.3391729,12,4708.49,0,CAS,1,30,1,0,3
201510,940,371.4812605,9,3190.9,0,SOL,1,30,0,0,3
201510,941,353.6730315,12,4888.53,0,SOL,1,30,0,0,3
201510,942,254.177237,12,4722.34,0,SOL,1,12,0,1,3
201510,943,289.751945,6,3386.55,0,SOL,1,30,1,0,3
201510,944,,12,3680.62,0,CAS,1,26,2,1,3
201510,945,380.3536284,12,4812.48,0,SOL,1,36,1,0,3
201510,946,279.9996834,12,4246.46,0,CAS,1,26,-,1,3
201510,947,,12,4309.91,0,CAS,1,24,1,0,3
201510,948,438.0188968,12,4968.27,0,CAS,1,30,0,0,3
201510,949,411.0535675,12,3471.82,0,SOL,1,30,0,0,3
201510,950,206.8427571,12,4503.22,1,CAS,1,8,-,1,3
201510,951,391.8637319,12,3044.2,0,CAS,1,30,4,0,3
201510,952,344.6580954,12,3246.43,0,SOL,1,30,0,0,3
201510,953,418.1536909,12,4037.12,0,SOL,1,36,0,0,3
201510,954,218.9966105,12,4305.27,0,SOL,1,36,0,0,3
201510,955,303.3294884,12,3359.35,0,SOL,1,4,-,0,3
201510,956,411.2327682,12,3516.79,0,SOL,1,30,0,0,3
201510,957,329.6045134,12,4434.59,1,CAS,1,30,1,0,3
201510,958,261.0476059,12,3146.83,0,SOL,1,30,1,0,3
201510,959,398.2674032,12,3000,0,SOL,1,30,0,0,3
201510,960,286.6431157,12,4880.31,0,SOL,1,30,0,0,3
201510,961,347.8019804,12,4285.75,1,SOL,1,30,0,0,3
201510,962,351.3114792,12,4575,0,SOL,1,14,0,0,3
201510,963,292.0329723,12,4200,0,SOL,1,30,0,0,3
201510,964,241.1366773,12,3382.27,1,CAS,1,26,1,0,3
201510,965,357.5522362,9,4907.58,0,SOL,1,26,-,0,3
201510,966,375.2877597,12,4432.75,0,SOL,1,26,0,0,3
201510,967,432.5240524,12,4665.62,0,SOL,1,30,0,0,3
201510,968,303.7427021,12,3068.99,1,CAS,1,22,2,0,3
201510,969,274.2754661,12,3890.16,0,CON,1,4,1,0,3
201510,970,368.3839502,12,3100.34,0,CAS,1,22,2,0,3
201510,971,378.7131242,12,3996.64,0,CAS,1,30,0,0,3
201510,972,403.5055308,12,4871.65,0,SOL,1,30,0,0,3
201510,973,248.6557517,5,3974.02,0,SOL,1,30,,0,3
201510,974,427.9493649,12,4468.45,0,CAS,1,8,1,0,3
201510,975,420.0587804,12,3879.82,0,CAS,1,16,0,0,3
201510,976,210.6726682,12,3352.7,0,CAS,1,30,0,0,3
201510,977,306.8525829,12,3889.06,0,SOL,1,30,-,0,3
201510,978,281.0947927,12,3659.73,1,CAS,1,26,0,0,3
201510,979,371.4191262,5,4907.58,0,SOL,1,24,3,0,3
201510,980,372.0432525,12,3556.46,0,SOL,1,8,0,0,3
201510,981,349.9788658,12,4089.91,0,CAS,1,30,0,0,3
201510,982,358.1418334,12,4064.85,0,SOL,1,10,-,0,3
201510,983,313.5484198,12,3588.1,0,SOL,1,30,-,0,3
201510,984,309.6722574,12,3420.17,0,SOL,1,30,-,0,3
201510,985,323.0197447,12,3105.5,0,CAS,1,30,0,0,3
201510,986,388.622585,12,4511.69,0,SEP,1,32,-,0,3
201510,987,349.010508,12,3673.86,0,SOL,1,8,-,0,3
201510,988,358.0834057,12,3085.87,0,SOL,1,30,0,0,3
201510,989,355.0534179,12,4555.7,0,SOL,1,30,0,0,3
201510,990,204.1704975,12,3639.21,3,SOL,1,30,-,0,3
201510,991,354.9599695,12,3093.39,0,SOL,1,38,1,0,3
201510,992,343.4138336,12,4152.84,0,CAS,1,26,2,0,3
201510,993,413.3667467,12,3083.77,0,CAS,1,30,2,0,3
201510,994,,12,3977.4,0,CAS,1,36,1,0,3
201510,995,398.5946249,12,3801.93,0,CAS,1,30,1,0,3
201510,996,327.1562556,12,4681.7,1,CAS,1,30,1,0,3
201510,997,382.4604227,12,4162.94,0,CAS,1,14,0,0,3
201510,998,397.9094599,12,3753.94,0,SOL,1,30,0,0,3
201510,999,367.0614151,12,3124.91,0,SOL,1,36,1,0,3
201510,1000,374.28291,12,3493.77,0,SOL,1,30,0,0,3
201510,1001,361.813635,12,4045.2,0,CAS,1,12,0,0,3
201510,1002,423.1305842,12,3331.83,0,CAS,1,26,2,0,3
201510,1003,,12,4308.94,0,CAS,1,30,2,0,3
201510,1004,274.0225539,12,4991.97,0,SOL,1,14,-,0,3
201510,1005,395.0457934,12,4886.87,0,SEP,1,30,1,0,3
201510,1006,225.3747394,11,4000,0,CAS,1,30,-,0,3
201510,1007,,12,3675.87,0,SOL,1,16,0,0,3
201510,1008,341.8204177,12,4110.22,0,CAS,1,40,0,0,3
201510,1009,228.4590605,12,3237.17,0,SOL,1,30,0,0,3
201510,1010,339.6760816,12,4000,0,CBS,1,30,0,0,3
201510,1011,282.8898727,12,3496.53,1,SOL,1,30,-,0,3
201510,1012,275.7984816,12,3361.58,0,SOL,1,16,0,1,3
201510,1013,300.7025878,12,3875.01,0,CAS,1,30,1,0,3
201510,1014,346.5747266,12,4210.35,0,CAS,1,42,-,0,3
201510,1015,283.3827555,11,4444.91,0,SOL,1,46,-,0,3
201510,1016,329.8476377,12,3514.27,0,CAS,1,8,3,0,3
201510,1017,200.9645399,12,4270.01,2,SOL,1,30,0,0,3
201510,1018,382.8747535,12,3900.07,0,SOL,1,46,0,0,3
201510,1019,383.9500377,12,3869.54,0,CAS,1,12,0,0,3
201510,1020,342.8722792,12,4305.97,0,SOL,1,8,-,0,3
201510,1021,273.3354659,12,4111.58,1,CAS,1,30,2,0,3
201510,1022,422.046689,12,3653.32,0,SOL,1,30,3,0,3
201510,1023,308.9407676,12,4116.1,0,CAS,1,22,2,1,3
201510,1024,,4,4374.14,0,SOL,1,32,0,0,3
201510,1025,435.5673483,12,4806.94,0,SOL,1,22,0,0,3
201510,1026,418.24682,12,3093.93,0,SOL,1,30,1,0,3
201510,1027,289.4213151,12,3344.62,0,SOL,1,40,0,0,3
201510,1028,341.0008546,12,3206.83,0,SOL,1,22,0,0,3
201510,1029,285.4485653,12,4165.08,0,CAS,1,30,0,0,3
201510,1030,388.6545923,12,3235.66,0,SOL,1,26,0,0,3
201510,1031,391.9223528,12,4019.16,0,SOL,1,24,0,0,3
201510,1032,339.4020366,12,3046.46,0,SOL,1,8,1,0,3
201510,1033,,12,4206.66,0,SOL,1,30,4,0,3
201510,1034,383.7801431,12,4000,0,SOL,1,8,1,0,3
201510,1035,399.1561497,12,4219.24,0,SOL,1,8,0,0,3
201510,1036,367.0033678,12,3067.3,0,SOL,1,8,2,0,3
201510,1037,352.8593083,12,3743.16,0,SOL,1,42,0,0,3
201510,1038,425.2424873,12,3443.33,0,SOL,1,8,2,0,3
201510,1039,211.2602542,12,3793.54,4,SOL,1,8,0,0,3
201510,1040,422.7191338,12,4933.2,0,SOL,1,30,0,0,3
201510,1041,365.8505719,12,3373.78,0,SOL,1,30,2,0,3
201510,1042,340.1659243,12,4037.35,0,CAS,1,30,1,0,3
201510,1043,193.0187979,12,4995,1,SOL,1,4,-,1,3
201510,1044,,4,3425.97,0,CAS,1,30,,0,3
201510,1045,397.9782652,12,3147.43,0,SOL,1,8,1,0,3
201510,1046,,12,3011.04,0,SOL,1,8,0,0,3
201510,1047,394.560715,12,3477.05,0,SOL,1,30,0,0,3
201510,1048,314.7384069,12,4710.98,3,CAS,1,30,0,0,3
201510,1049,367.8243471,12,4565.31,0,CAS,1,16,0,0,3
201510,1050,374.9989788,12,3845.93,0,CAS,1,30,2,0,3
201510,1051,237.5233858,12,3921.31,0,SOL,1,8,0,0,3
201510,1052,412.4181494,12,3686.36,0,CAS,1,16,1,0,3
201510,1053,348.4063342,12,3176.91,1,SOL,1,38,0,0,3
201510,1054,247.402579,12,3371.51,0,CAS,1,36,1,0,3
201510,1055,425.7340661,12,4108.9,0,CAS,1,30,1,0,3
201510,1056,413.6943836,12,4996.5,0,SOL,1,16,3,0,3
201510,1057,246.0549716,12,3999.99,0,SOL,1,8,1,1,3
201510,1058,373.536732,12,4756.58,0,SOL,1,30,-,0,3
201510,1059,428.9606603,12,3116.5,0,SOL,1,30,0,0,3
201510,1060,,12,3157.05,0,SOL,1,40,2,0,3
201510,1061,233.2217873,9,3297.15,1,CAS,1,4,3,0,3
201510,1062,443.8089549,12,3822.31,0,SOL,1,8,1,0,3
201510,1063,374.7489129,7,3386.69,0,SOL,1,12,0,0,3
201510,1064,396.7539848,12,3480,0,SOL,1,30,0,0,3
201510,1065,341.045119,12,4253.62,0,CAS,1,28,0,0,3
201510,1066,434.3680084,12,4079.63,0,CAS,1,30,0,0,3
201510,1067,222.6761,12,3850.59,0,SOL,1,30,2,1,3
201510,1068,413.5344869,12,3017.19,0,CAS,1,42,3,0,3
201510,1069,399.0269283,12,3889.06,0,CAS,1,30,0,0,3
201510,1070,360.5307869,12,3082.83,0,CAS,1,8,1,0,3
201510,1071,285.6131541,12,4923.67,4,SOL,1,30,0,0,3
201510,1072,399.8199173,12,3955.03,0,SOL,1,30,1,0,3
201510,1073,291.9210899,12,4776.62,0,SOL,1,46,2,0,3
201510,1074,365.5359013,12,4079.87,0,SOL,1,8,2,0,3
201510,1075,428.5937444,12,4261.13,0,SOL,1,30,0,0,3
201510,1076,292.1386036,12,4081.13,2,CAS,1,30,0,0,3
201510,1077,277.6711678,12,4471.15,0,SOL,1,8,-,0,3
201510,1078,286.1231674,12,4454.36,0,SOL,1,40,-,1,3
201510,1079,378.938712,12,4912.37,0,CAS,1,30,2,0,3
201510,1080,403.2144817,12,4716.61,0,SOL,1,30,0,0,3
201510,1081,272.2721963,12,3357.46,0,CAS,1,22,-,0,3
201510,1082,300.9925714,12,4351.68,0,SOL,1,30,0,0,3
201510,1083,388.3860763,12,4248.26,0,SOL,1,26,1,0,3
201510,1084,256.3794876,12,4553.3,0,CAS,1,22,0,0,3
201510,1085,485.0408189,12,3874.14,0,SOL,1,30,0,0,3
201510,1086,318.3668134,12,3740.5,0,SOL,1,8,0,0,3
201510,1087,440.9284687,12,3636.05,0,SOL,1,12,2,0,3
201510,1088,258.636568,12,3020.37,0,SOL,1,30,0,0,3
201510,1089,382.086503,12,3939.18,0,SOL,1,30,0,0,3
201510,1090,333.9533094,12,3926.73,0,SOL,1,30,1,0,3
201510,1091,364.8207621,12,4243.43,0,CAS,1,24,2,0,3
201510,1092,401.3217273,12,3149.89,0,SOL,1,30,0,0,3
201510,1093,356.9372279,11,3583.97,0,SOL,1,30,3,0,3
201510,1094,325.6228323,12,3921.91,1,SOL,1,26,1,0,3
201510,1095,313.2812936,12,3380.09,0,SOL,1,30,-,0,3
201510,1096,242.0105081,12,3500.01,0,SOL,1,30,0,0,3
201510,1097,424.935811,12,3186.29,0,SOL,1,30,0,0,3
201510,1098,404.314501,12,4048.92,0,CAS,1,30,0,0,3
201510,1099,,12,3575.01,0,SOL,1,12,-,0,3
201510,1100,333.5034878,12,3047.54,0,SOL,1,24,1,0,3
201510,1101,348.6472888,12,4995.33,0,CAS,1,30,1,0,3
201510,1102,,12,4052.67,0,SOL,1,30,0,0,3
201510,1103,287.8506338,12,3059.74,0,SOL,1,28,0,1,3
201510,1104,323.0873815,12,3845.01,0,SOL,1,30,0,0,3
201510,1105,,12,4937.09,4,SOL,1,8,-,0,3
201510,1106,357.0966677,12,4415.43,0,SOL,1,4,1,0,3
201510,1107,321.4847753,12,3839.38,0,SOL,1,8,0,1,3
201510,1108,,12,3575.01,0,CON,1,8,3,0,3
201510,1109,359.4272753,12,3601.46,0,CAS,1,30,2,0,3
201510,1110,,12,3932.16,0,SOL,1,8,4,1,3
201510,1111,398.7809932,12,3390.87,0,SOL,1,8,0,0,3
201510,1112,316.8514126,12,4787.06,0,SOL,1,8,0,0,3
201510,1113,385.1068731,12,4485.37,0,CAS,1,10,2,1,3
201510,1114,,12,4346.11,4,SOL,1,28,0,0,3
201510,1115,367.6795075,10,3656.6,0,SOL,1,12,-,1,3
201510,1116,,12,4476.75,0,SOL,1,30,0,0,3
201510,1117,,12,4312.83,0,SOL,1,30,2,0,3
201510,1118,406.3700359,12,4828.9,0,SOL,1,14,2,0,3
201510,1119,368.8557719,12,4246.46,0,SOL,1,44,-,0,3
201510,1120,280.6586635,12,4895.81,0,SOL,1,8,-,0,3
201510,1121,273.8325279,12,3235.66,0,SOL,1,16,-,0,3
201510,1122,369.813881,12,3623.06,0,SEP,1,30,0,0,3
201510,1123,252.6252495,8,3185.22,0,SOL,1,30,0,1,3
201510,1124,409.7293014,12,3236.8,0,CAS,1,30,0,0,3
201510,1125,442.1431873,12,3086.76,0,CAS,1,38,1,0,3
201510,1126,272.6845583,12,4030.86,0,SOL,1,40,0,0,3
201510,1127,349.8146273,12,3089.73,0,SOL,1,30,0,0,3
201510,1128,324.9053651,12,4458.94,0,SOL,1,30,0,0,3
201510,1129,373.6641559,12,3639.21,0,SOL,1,30,-,1,3
201510,1130,212.1241689,12,4374.53,2,CAS,1,30,1,0,3
201510,1131,346.1347197,11,4008.46,0,SEP,1,30,0,0,3
201510,1132,331.8841888,12,3639.21,0,SOL,1,22,-,0,3
201510,1133,321.6312486,12,3433.4,1,SOL,1,8,-,0,3
201510,1134,352.7705648,12,4070.45,0,CAS,1,30,2,0,3
201510,1135,220.1529651,12,4692.72,0,SOL,1,30,0,0,3
201510,1136,324.1420379,12,3676.35,0,SOL,1,4,0,0,3
201510,1137,424.9589473,12,3477.57,0,SOL,1,8,3,1,3
201510,1138,429.2615996,12,3009.23,0,CAS,1,30,0,0,3
201510,1139,326.4247893,12,4286.54,1,CBS,1,30,0,0,3
201510,1140,,12,3533.72,0,CAS,1,8,0,0,3
201510,1141,356.2969846,12,4575,0,CAS,1,30,1,0,3
201510,1142,347.1396015,12,4074.99,0,CAS,1,30,2,0,3
201510,1143,259.0668432,12,4377.54,0,SOL,1,32,0,0,3
201510,1144,302.5255159,12,4177.88,0,CAS,1,16,1,0,3
201510,1145,271.1345857,12,3500,0,SEP,1,30,1,0,3
201510,1146,322.2525419,12,4444.91,0,SOL,1,46,-,0,3
201510,1147,,12,3990.11,0,SOL,1,16,0,0,3
201510,1148,337.267304,12,3145.31,1,SOL,1,14,0,0,3
201510,1149,329.8154816,12,3935.16,1,SOL,1,30,0,0,3
201510,1150,421.476065,12,3817.85,0,SOL,1,30,0,0,3
201510,1151,267.6269456,12,4756.58,0,SOL,1,30,0,0,3
201510,1152,337.6787581,12,4444.91,0,SOL,1,46,0,0,3
201510,1153,366.7208321,12,3246.22,0,SOL,1,16,1,0,3
201510,1154,435.5673483,12,4806.94,0,SOL,1,22,0,0,3
201510,1155,326.3968328,12,3990.27,0,SOL,1,30,-,0,3
201510,1156,227.4195303,11,3395.19,2,SOL,1,40,0,0,3
201510,1157,447.7072084,12,3428.61,0,CAS,1,24,3,0,3
201510,1158,403.4694722,12,3306.41,0,SOL,1,14,1,0,3
201510,1159,,12,3181.29,1,SOL,1,40,0,1,3
201510,1160,337.9688444,12,3687.99,0,SOL,1,30,2,0,3
201510,1161,,8,3655.21,0,SOL,1,24,0,1,3
201510,1162,,12,3148.32,1,SOL,1,30,1,0,3
201510,1163,399.9074777,12,3639.21,0,CAS,1,30,3,0,3
201510,1164,450.9569122,12,3602.87,0,CAS,1,30,1,0,3
201510,1165,320.4092428,12,4593.91,0,SOL,1,30,0,0,3
201510,1166,414.0270266,12,3874.99,0,CAS,1,30,0,0,3
201510,1167,364.9274504,9,3532.64,0,CAS,1,44,0,0,3
201510,1168,390.0170666,12,4277.26,0,CAS,1,30,0,0,3
201510,1169,273.6226181,12,3808.59,0,SOL,1,30,0,0,3
201510,1170,480.7510557,12,3055.71,0,SOL,1,44,3,0,3
201510,1171,348.7507551,12,3075,0,SOL,1,8,2,0,3
201510,1172,392.4262432,12,3726.54,0,SOL,1,46,3,0,3
201510,1173,,12,4179.27,0,SOL,1,36,2,0,3
201510,1174,399.2455556,12,3472.78,0,CON,1,42,0,0,3
201510,1175,,12,3842.66,0,CAS,1,30,0,0,3
201510,1176,356.347924,12,3830.73,0,CAS,1,8,0,0,3
201510,1177,404.7712728,12,4079.05,0,CAS,1,12,0,0,3
201510,1178,393.7668043,12,4692,0,CAS,1,30,0,0,3
201510,1179,,12,4741.77,0,CAS,1,30,3,0,3
201510,1180,434.5185299,12,4311.02,0,SOL,1,30,1,0,3
201510,1181,408.7448008,12,3359.35,0,SOL,1,22,-,0,3
201510,1182,353.6260262,12,4444.91,0,CAS,1,8,-,0,3
201510,1183,310.5751253,11,3749.46,0,VIU,1,30,-,0,3
201510,1184,407.6683085,12,4228.03,0,SOL,1,6,2,0,3
201510,1185,346.0111246,12,3233.23,0,SOL,1,42,0,0,3
201510,1186,327.4678692,12,4200.61,2,CAS,1,36,1,0,3
201510,1187,256.9846872,12,4465.42,2,SOL,1,8,2,0,3
201510,1188,327.1517151,12,4674.03,0,CAS,1,30,-,1,3
201510,1189,406.79008,12,3988.7,0,SOL,1,30,-,0,3
201510,1190,240.0568281,12,4746.43,0,CAS,1,30,,0,3
201510,1191,419.8774461,12,3470.92,0,SOL,1,48,3,0,3
201510,1192,383.5936725,12,3373.49,0,CAS,1,22,0,0,3
201510,1193,343.8523848,11,4267.35,0,SOL,1,8,-,1,3
201510,1194,414.0742226,12,3308.03,0,SOL,1,20,0,0,3
201510,1195,327.9311307,12,3420.17,0,SOL,1,24,-,0,3
201510,1196,202.7416431,12,4765.86,1,SOL,1,8,0,0,3
201510,1197,346.7355036,12,4587.79,0,SOL,1,30,0,0,3
201510,1198,408.2685521,12,3477.17,0,SOL,1,8,0,0,3
201510,1199,,12,3536.16,0,SOL,1,8,-,1,3
201510,1200,429.7798362,12,3747.99,0,SOL,1,30,-,0,3
201510,1201,260.0885473,12,4150.42,0,SOL,1,30,1,0,3
201510,1202,356.347924,12,3200.73,0,SOL,1,30,2,0,3
201510,1203,369.0347477,12,3719.71,0,SOL,1,12,3,1,3
201510,1204,274.6646079,10,3359.35,0,SOL,1,24,-,0,3
201510,1205,,12,3427.51,4,SOL,1,30,0,1,3
201510,1206,384.9872911,12,4801.23,0,CAS,1,24,2,0,3
201510,1207,388.9559591,12,4029.59,0,CAS,1,28,0,0,3
201510,1208,312.1530017,12,4500,0,SOL,1,30,-,0,3
201510,1209,356.347924,7,3414.23,0,SOL,1,46,0,1,3
201510,1210,382.6912117,12,3200,0,CAS,1,16,0,0,3
201510,1211,,12,4319.01,0,SOL,1,18,0,1,3
201510,1212,301.1071498,12,4059.7,0,CAS,1,22,0,0,3
201510,1213,373.5069767,12,4476.46,0,SOL,1,22,1,0,3
201510,1214,381.4264563,12,4099,0,CAS,1,4,-,0,3
201510,1215,285.2234979,12,4822.22,0,SOL,1,30,2,1,3
201510,1216,307.8446491,12,3620.57,0,SOL,1,28,2,0,3
201510,1217,411.555713,12,4065.12,0,CAS,1,30,0,0,3
